entry_time,exit_time,side,entry,exit,sl,tp,R,net_R,reason,hold_bars
2025-09-02 13:40:00,2025-09-02 21:40:00,L,0.012301,0.012458,0.012077632410443458,0.012859418973891352,0.703,0.642,time,96
2025-09-03 02:30:00,2025-09-03 06:00:00,L,0.012458,0.0123304290637818,0.0123304290637818,0.012776927340545502,-1.0,-1.107,sl,42
2025-09-03 08:20:00,2025-09-03 16:20:00,L,0.012409,0.012526,0.012295869966857685,0.012691825082855787,1.034,0.914,time,96
2025-09-03 20:10:00,2025-09-03 23:10:00,L,0.012562,0.012489540800291854,0.012489540800291854,0.012743147999270366,-1.0,-1.191,sl,36
2025-09-04 02:25:00,2025-09-04 05:15:00,S,0.012422,0.012263195686752973,0.012485521725298812,0.012263195686752973,2.5,2.285,tp,34
2025-09-04 05:20:00,2025-09-04 13:20:00,S,0.012263,0.012203,0.012369207906980439,0.011997480232548902,0.565,0.438,time,96
2025-09-04 14:05:00,2025-09-04 22:05:00,S,0.012107,0.012109,0.012223775164835046,0.011815062087912383,-0.017,-0.131,time,96
2025-09-05 01:05:00,2025-09-05 01:40:00,S,0.012074,0.012163204322629946,0.012163204322629946,0.011850989193425135,-1.0,-1.149,sl,7
2025-09-05 07:05:00,2025-09-05 12:30:00,L,0.012232,0.0124103453882905,0.0121606618446838,0.0124103453882905,2.5,2.311,tp,65
2025-09-05 12:35:00,2025-09-05 14:15:00,L,0.012414,0.012291483136804605,0.012291483136804605,0.012720292157988488,-1.0,-1.111,sl,20
2025-09-05 14:20:00,2025-09-05 22:20:00,S,0.012242,0.012387,0.012466403366893464,0.011680991582766337,-0.646,-0.706,time,96
2025-09-06 05:20:00,2025-09-06 13:20:00,S,0.012304,0.012249,0.012348269548724524,0.012193326128188691,1.242,0.937,time,96
2025-09-06 15:50:00,2025-09-06 23:30:00,S,0.012207,0.012282368912589898,0.012282368912589898,0.01201857771852526,-1.0,-1.178,sl,92
2025-09-07 00:15:00,2025-09-07 08:15:00,L,0.012295,0.012374,0.012222712296439342,0.012475719258901646,1.093,0.906,time,96
2025-09-07 11:55:00,2025-09-07 14:10:00,L,0.012391,0.012465356802067798,0.01236125727917288,0.012465356802067798,2.5,2.042,tp,27
2025-09-07 21:00:00,2025-09-08 03:00:00,L,0.01241,0.012553355263647151,0.012352657894541139,0.012553355263647151,2.5,2.262,tp,72
2025-09-08 03:05:00,2025-09-08 11:05:00,L,0.012562,0.012704,0.012390100827803037,0.012991747930492407,0.826,0.746,time,96
2025-09-08 13:10:00,2025-09-08 21:10:00,L,0.012773,0.012843,0.012669323439615196,0.013032191400962009,0.675,0.54,time,96
2025-09-09 00:20:00,2025-09-09 00:30:00,L,0.012905,0.012843052032226132,0.012843052032226132,0.013059869919434669,-1.0,-1.229,sl,2
2025-09-09 05:25:00,2025-09-09 06:15:00,L,0.012809,0.012927910794043736,0.012761435682382504,0.012927910794043736,2.5,2.204,tp,10
2025-09-09 06:20:00,2025-09-09 14:20:00,L,0.012967,0.012956,0.012778559118703644,0.013438102203240886,-0.058,-0.134,time,96
2025-09-09 23:15:00,2025-09-10 00:15:00,L,0.012932,0.012845063146140947,0.012845063146140947,0.013149342134647635,-1.0,-1.164,sl,12
2025-09-10 02:25:00,2025-09-10 10:25:00,L,0.012959,0.012881,0.012824260141682068,0.013295849645794831,-0.579,-0.685,time,96
2025-09-10 12:20:00,2025-09-10 13:45:00,L,0.012957,0.013145148033958592,0.012881740786416563,0.013145148033958592,2.5,2.311,tp,17
2025-09-10 13:50:00,2025-09-10 16:10:00,L,0.013127,0.012988904398529339,0.012988904398529339,0.013472239003676653,-1.0,-1.105,sl,28
2025-09-10 23:05:00,2025-09-11 03:30:00,L,0.013023,0.013153934485038812,0.012970626205984475,0.013153934485038812,2.5,2.226,tp,53
2025-09-11 03:40:00,2025-09-11 11:40:00,L,0.013163,0.013096,0.013018526216592765,0.013524184458518084,-0.464,-0.564,time,96
2025-09-11 12:30:00,2025-09-11 12:30:00,L,0.013164,0.013034661911229085,0.013034661911229085,0.01348734522192729,-1.0,-1.112,sl,0
2025-09-11 12:35:00,2025-09-11 20:35:00,L,0.012968,0.013076,0.01286440484597811,0.013226987885054727,1.043,0.905,time,96
