entry_time,exit_time,side,entry,exit,sl,tp,R,net_R,reason,hold_bars
2025-05-26 13:00:00,2025-05-26 17:00:00,L,97.44,95.08506712565301,95.08506712565301,103.32733218586746,-1.0,-1.046,sl,4
2025-05-27 01:00:00,2025-05-29 01:00:00,S,94.3,96.31,97.66792996929259,85.88017507676852,-0.597,-0.628,time,48
2025-05-29 03:00:00,2025-05-29 23:00:00,L,98.28,93.30000709673261,93.30000709673261,110.72998225816846,-1.0,-1.022,sl,20
2025-05-30 00:00:00,2025-06-01 00:00:00,S,93.16,87.01,97.63943297869818,81.96141755325453,1.373,1.35,time,48
2025-06-01 10:00:00,2025-06-01 13:00:00,S,86.22,87.93000291518206,87.93000291518206,81.94499271204485,-1.0,-1.055,sl,3
2025-06-04 21:00:00,2025-06-06 21:00:00,S,87.93,87.2,90.9955186382091,80.26620340447727,0.238,0.207,time,48
2025-06-07 14:00:00,2025-06-09 14:00:00,L,88.57,87.78,86.53969940882443,93.64575147793889,-0.389,-0.437,time,48
2025-06-09 22:00:00,2025-06-11 22:00:00,L,89.84,90.86,87.2726706281781,96.25832342955475,0.397,0.359,time,48
2025-06-12 08:00:00,2025-06-13 01:00:00,S,89.49,81.63852654707264,92.63058938117094,81.63852654707264,2.5,2.469,tp,17
2025-06-13 02:00:00,2025-06-15 02:00:00,S,82.41,85.54,89.91148604255275,63.65628489361811,-0.417,-0.429,time,48
2025-06-16 20:00:00,2025-06-16 23:00:00,L,88.78,86.48810284981754,86.48810284981754,94.50974287545617,-1.0,-1.043,sl,3
2025-06-17 01:00:00,2025-06-17 16:00:00,S,87.6,83.53416826752118,89.22633269299152,83.53416826752118,2.5,2.441,tp,15
2025-06-17 17:00:00,2025-06-19 17:00:00,S,82.59,84.88,87.20453515369488,71.05366211576282,-0.496,-0.516,time,48
2025-06-20 15:00:00,2025-06-22 13:00:00,S,83.84,78.40322337837537,86.01471064864985,78.40322337837537,2.5,2.458,tp,46
2025-06-22 14:00:00,2025-06-23 14:00:00,S,79.18,82.11071129489432,82.11071129489432,71.85322176276424,-1.0,-1.03,sl,24
2025-06-23 23:00:00,2025-06-25 23:00:00,L,85.12,84.62,79.29436034228398,99.68409914429006,-0.086,-0.102,time,48
2025-06-26 09:00:00,2025-06-26 14:00:00,L,85.39,83.95303053096809,83.95303053096809,88.98242367257977,-1.0,-1.065,sl,5
2025-06-28 19:00:00,2025-06-30 14:00:00,L,86.82,84.93625209169716,84.93625209169716,91.52936977075709,-1.0,-1.051,sl,43
2025-07-01 16:00:00,2025-07-02 16:00:00,S,84.3,86.74387889893183,86.74387889893183,78.19030275267042,-1.0,-1.038,sl,24
2025-07-02 17:00:00,2025-07-04 17:00:00,L,87.65,87.22,83.53422309779843,97.93944225550393,-0.104,-0.128,time,48
2025-07-05 21:00:00,2025-07-07 16:00:00,L,87.34,85.72229364638844,85.72229364638844,91.38426588402892,-1.0,-1.059,sl,43
2025-07-07 17:00:00,2025-07-09 08:00:00,S,85.49,88.27885652207841,88.27885652207841,78.51785869480395,-1.0,-1.034,sl,39
2025-07-09 09:00:00,2025-07-09 19:00:00,L,87.69,89.61431254168394,86.92027498332642,89.61431254168394,2.5,2.375,tp,10
2025-07-09 20:00:00,2025-07-11 14:00:00,L,90.31,97.41946598597102,87.4662136056116,97.41946598597102,2.5,2.465,tp,42
2025-07-11 15:00:00,2025-07-11 21:00:00,L,96.88,94.36841506481292,94.36841506481292,103.15896233796768,-1.0,-1.042,sl,6
2025-07-13 06:00:00,2025-07-15 03:00:00,L,93.97,91.37170959537778,91.37170959537778,100.46572601155555,-1.0,-1.04,sl,45
2025-07-15 04:00:00,2025-07-15 21:00:00,S,91.89,96.67890556768803,96.67890556768803,79.91773608077992,-1.0,-1.021,sl,17
