exit_time,net_R,cum_net_R,drawdown_R
2025-10-24 02:00:00,-1.023,-0.996,-4.838
2025-10-26 05:00:00,0.602,-0.394,-4.236
2025-10-28 06:00:00,2.45,2.056,-1.786
2025-10-28 14:00:00,-1.016,1.04,-2.802
2025-10-30 21:00:00,0.679,1.719,-2.123
2025-11-03 03:00:00,-1.024,0.695,-3.147
2025-11-04 21:00:00,2.482,3.177,-0.665
2025-11-05 19:00:00,-1.015,2.162,-1.68
2025-11-09 17:00:00,0.102,2.264,-1.578
2025-11-11 21:00:00,-0.929,1.335,-2.507
2025-11-12 16:00:00,-1.028,0.307,-3.535
2025-11-14 17:00:00,-0.153,0.154,-3.688
2025-11-16 17:00:00,-1.013,-0.859,-4.701
2025-11-18 18:00:00,0.018,-0.841,-4.683
2025-11-20 16:00:00,2.453,1.612,-2.23
2025-11-22 17:00:00,0.72,2.332,-1.51
2025-11-30 02:00:00,0.371,2.703,-1.139
2025-12-03 04:00:00,-1.013,1.69,-2.152
2025-12-05 05:00:00,-0.537,1.153,-2.689
2025-12-07 10:00:00,0.14,1.293,-2.549
2025-12-07 17:00:00,-1.031,0.262,-3.58
2025-12-09 18:00:00,1.02,1.282,-2.56
2025-12-13 03:00:00,-0.244,1.038,-2.804
2025-12-14 14:00:00,2.396,3.434,-0.408
2025-12-16 15:00:00,-0.067,3.367,-0.475
2025-12-18 13:00:00,-1.035,2.332,-1.51
2025-12-20 18:00:00,-0.618,1.714,-2.128
2025-12-22 00:00:00,-1.036,0.678,-3.164
2025-12-23 03:00:00,-1.045,-0.367,-4.209
2025-12-25 04:00:00,0.118,-0.249,-4.091
2025-12-25 22:00:00,-1.056,-1.305,-5.147
2025-12-26 02:00:00,-1.054,-2.359,-6.201
2025-12-28 03:00:00,0.873,-1.486,-5.328
2025-12-29 09:00:00,-1.037,-2.523,-6.365
2025-12-31 10:00:00,0.007,-2.516,-6.358
2026-01-01 15:00:00,-1.046,-3.562,-7.404
2026-01-03 16:00:00,1.382,-2.18,-6.022
2026-01-05 20:00:00,2.384,0.204,-3.638
2026-01-06 17:00:00,-1.038,-0.834,-4.676
2026-01-10 07:00:00,-0.622,-1.456,-5.298
2026-01-11 22:00:00,2.388,0.932,-2.91
2026-01-13 23:00:00,0.227,1.159,-2.683
2026-01-14 18:00:00,-1.055,0.104,-3.738
2026-01-16 20:00:00,0.806,0.91,-2.932
2026-01-22 08:00:00,0.303,1.213,-2.629
2026-01-27 18:00:00,-0.745,0.468,-3.374
2026-01-28 15:00:00,-1.047,-0.579,-4.421
2026-01-30 01:00:00,2.462,1.883,-1.959
2026-01-31 17:00:00,2.476,4.359,0.0
2026-02-02 18:00:00,-0.338,4.021,-0.338
2026-02-03 20:00:00,-1.027,2.994,-1.365
2026-02-06 00:00:00,2.48,5.474,0.0
2026-02-08 01:00:00,-0.728,4.746,-0.728
2026-02-10 16:00:00,1.317,6.063,0.0
2026-02-13 05:00:00,-0.03,6.033,-0.03
2026-02-15 17:00:00,-0.149,5.884,-0.179
2026-02-17 20:00:00,0.126,6.01,-0.053
2026-02-20 09:00:00,-1.048,4.962,-1.101
2026-02-22 16:00:00,-0.609,4.353,-1.71
2026-02-24 21:00:00,0.965,5.318,-0.745
2026-02-25 15:00:00,2.471,7.789,0.0
2026-02-27 16:00:00,-0.615,7.174,-0.615
2026-03-01 17:00:00,0.333,7.507,-0.282
2026-03-02 15:00:00,-1.037,6.47,-1.319
2026-03-06 00:00:00,0.347,6.817,-0.972
2026-03-08 15:00:00,0.46,7.277,-0.512
2026-03-09 05:00:00,-1.046,6.231,-1.558
2026-03-11 20:00:00,0.502,6.733,-1.056
2026-03-13 23:00:00,0.215,6.948,-0.841
2026-03-16 04:00:00,2.416,9.364,0.0
2026-03-18 05:00:00,0.292,9.656,0.0
2026-03-20 13:00:00,0.247,9.903,0.0
2026-03-21 23:00:00,-1.061,8.842,-1.061
2026-03-24 00:00:00,-0.426,8.416,-1.487
2026-03-26 08:00:00,-1.059,7.357,-2.546
2026-03-28 09:00:00,0.876,8.233,-1.67
2026-03-30 08:00:00,-1.059,7.174,-2.729
2026-04-02 11:00:00,2.435,9.609,-0.294
2026-04-04 12:00:00,-0.713,8.896,-1.007
2026-04-05 23:00:00,-1.063,7.833,-2.07
2026-04-08 00:00:00,0.625,8.458,-1.445
2026-04-11 16:00:00,0.128,8.586,-1.317
2026-04-12 01:00:00,-1.053,7.533,-2.37
2026-04-14 02:00:00,-0.198,7.335,-2.568
2026-04-16 10:00:00,0.38,7.715,-2.188
2026-04-17 13:00:00,2.402,10.117,0.0
2026-04-18 18:00:00,-1.031,9.086,-1.031
2026-04-19 22:00:00,2.376,11.462,0.0
2026-04-21 14:00:00,-1.037,10.425,-1.037
2026-04-22 23:00:00,-1.076,9.349,-2.113
2026-04-24 15:00:00,-1.062,8.287,-3.175
2026-04-29 07:00:00,-0.45,7.837,-3.625
2026-04-29 15:00:00,-1.071,6.766,-4.696
2026-05-01 16:00:00,-0.206,6.56,-4.902
2026-05-04 10:00:00,-1.079,5.481,-5.981
2026-05-05 21:00:00,-1.051,4.43,-7.032
2026-05-07 22:00:00,-0.118,4.312,-7.15
2026-05-10 18:00:00,0.723,5.035,-6.427
2026-05-12 01:00:00,-1.035,4.0,-7.462
2026-05-13 08:00:00,-1.071,2.929,-8.533
2026-05-13 12:00:00,-1.06,1.869,-9.593
