exit_time,net_R,cum_net_R,drawdown_R
2025-12-26 13:00:00,-1.035,19.748,-2.511
2025-12-29 21:00:00,-0.383,19.365,-2.894
2025-12-31 16:00:00,2.462,21.827,-0.432
2026-01-01 17:00:00,-1.023,20.804,-1.455
2026-01-04 17:00:00,1.542,22.346,0.0
2026-01-06 01:00:00,2.468,24.814,0.0
2026-01-08 02:00:00,-0.816,23.998,-0.816
2026-01-10 11:00:00,0.241,24.239,-0.575
2026-01-13 15:00:00,-1.038,23.201,-1.613
2026-01-15 16:00:00,0.104,23.305,-1.509
2026-01-17 19:00:00,-1.029,22.276,-2.538
2026-01-18 14:00:00,-1.024,21.252,-3.562
2026-01-19 00:00:00,2.459,23.711,-1.103
2026-01-21 01:00:00,-0.039,23.672,-1.142
2026-01-23 16:00:00,-1.056,22.616,-2.198
2026-01-26 15:00:00,-1.032,21.584,-3.23
2026-01-31 07:00:00,2.467,24.051,-0.763
2026-01-31 17:00:00,2.472,26.523,0.0
2026-02-02 18:00:00,-0.488,26.035,-0.488
2026-02-03 15:00:00,-1.038,24.997,-1.526
2026-02-03 18:00:00,2.445,27.442,0.0
2026-02-03 20:00:00,-1.016,26.426,-1.016
2026-02-05 20:00:00,2.48,28.906,0.0
2026-02-06 15:00:00,-1.008,27.898,-1.008
2026-02-09 11:00:00,-0.006,27.892,-1.014
2026-02-12 13:00:00,-1.029,26.863,-2.043
2026-02-13 16:00:00,-1.019,25.844,-3.062
2026-02-15 17:00:00,0.384,26.228,-2.678
2026-02-19 15:00:00,1.063,27.291,-1.615
2026-02-24 16:00:00,1.042,28.333,-0.573
2026-02-27 13:00:00,0.283,28.616,-0.29
2026-03-01 18:00:00,0.325,28.941,0.0
2026-03-02 16:00:00,-1.023,27.918,-1.023
2026-03-04 15:00:00,-1.021,26.897,-2.044
2026-03-06 16:00:00,-0.88,26.017,-2.924
2026-03-08 17:00:00,0.268,26.285,-2.656
2026-03-09 13:00:00,-1.049,25.236,-3.705
2026-03-10 14:00:00,2.46,27.696,-1.245
2026-03-12 15:00:00,-0.538,27.158,-1.783
2026-03-15 06:00:00,0.388,27.546,-1.395
2026-03-16 15:00:00,2.431,29.977,0.0
2026-03-18 14:00:00,-1.043,28.934,-1.043
2026-03-20 15:00:00,-0.017,28.917,-1.06
2026-03-22 20:00:00,1.679,30.596,0.0
2026-03-23 11:00:00,-1.036,29.56,-1.036
2026-03-25 14:00:00,0.977,30.537,-0.059
2026-03-29 13:00:00,0.586,31.123,0.0
2026-03-30 04:00:00,-1.047,30.076,-1.047
2026-04-01 05:00:00,0.159,30.235,-0.888
2026-04-02 01:00:00,-1.035,29.2,-1.923
2026-04-04 02:00:00,0.65,29.85,-1.273
2026-04-05 23:00:00,-1.042,28.808,-2.315
2026-04-07 23:00:00,-1.034,27.774,-3.349
2026-04-09 12:00:00,-1.018,26.756,-4.367
2026-04-09 22:00:00,-1.046,25.71,-5.413
2026-04-13 22:00:00,-1.051,24.659,-6.464
2026-04-15 23:00:00,0.476,25.135,-5.988
2026-04-17 12:00:00,2.458,27.593,-3.53
2026-04-19 13:00:00,-0.02,27.573,-3.55
2026-04-19 22:00:00,-1.047,26.526,-4.597
2026-04-23 02:00:00,0.373,26.899,-4.224
2026-04-27 16:00:00,1.69,28.589,-2.534
2026-04-29 17:00:00,0.399,28.988,-2.135
2026-05-01 19:00:00,-0.181,28.807,-2.316
2026-05-04 06:00:00,-0.602,28.205,-2.918
2026-05-07 17:00:00,-1.049,27.156,-3.967
2026-05-08 17:00:00,-1.047,26.109,-5.014
2026-05-10 18:00:00,1.137,27.246,-3.877
2026-05-12 16:00:00,-1.018,26.228,-4.895
